"","evangelical","inputstate","pew_churatd"
"1488",0,37,2
"1489",0,22,4
"1490",0,34,5
"1491",0,39,6
"1492",0,12,6
"1493",0,12,2
"1494",0,12,5
"1495",0,19,5
"1496",1,23,5
"1497",0,39,5
"1498",0,12,5
"1499",0,37,2
"1500",0,12,3
"1501",1,18,5
"1502",0,39,6
"1503",1,19,1
"1504",0,20,5
"1505",0,12,6
"1506",1,35,1
"1507",0,17,6
"1508",0,12,6
"1509",1,17,2
"1510",0,42,1
"1511",1,12,2
"1512",1,13,4
"1513",0,39,6
"1514",0,6,5
"1515",0,45,2
"1516",1,6,5
"1517",0,34,3
"1518",0,36,6
"1519",0,6,2
"1520",0,19,5
"1521",0,36,5
"1522",1,6,2
"1523",0,25,2
"1524",0,37,2
"1525",0,12,6
"1526",0,8,5
"1527",0,39,4
"1528",0,34,5
"1529",0,48,4
"1530",0,41,6
"1531",0,34,6
"1532",1,5,1
"1533",0,12,5
"1534",1,47,1
"1535",0,29,1
"1536",1,48,6
"1537",0,6,6
"1538",1,27,5
"1539",1,53,5
"1540",0,17,5
"1541",0,42,6
"1542",0,41,5
"1543",0,51,1
"1544",1,8,1
"1545",0,12,4
"1546",0,9,6
"1547",0,6,6
"1548",1,6,1
"1549",0,42,4
"1550",0,26,5
"1551",0,13,3
"1552",1,37,1
"1553",0,18,6
"1554",0,32,4
"1555",0,17,5
"1556",1,37,3
"1557",0,36,2
"1558",0,4,6
"1559",0,18,2
"1560",0,25,4
"1561",0,12,5
"1562",1,41,5
"1563",1,12,3
"1564",1,48,1
"1565",0,13,4
"1566",0,6,6
"1567",0,6,6
"1568",0,24,4
"1569",0,10,4
"1570",0,8,6
"1571",1,42,1
"1572",0,9,5
"1573",0,42,2
"1574",0,40,2
"1575",0,49,2
"1576",0,37,7
"1577",0,41,4
"1578",0,6,6
"1579",0,55,6
"1580",1,37,2
"1581",0,36,5
"1582",1,17,5
"1583",1,39,6
"1584",0,42,5
"1585",0,32,5
"1586",0,39,5
"1587",0,39,2
"1588",1,42,2
"1589",1,55,4
"1590",0,12,6
"1591",0,29,5
"1592",0,32,6
"1593",0,34,5
"1594",1,48,5
"1595",1,48,5
"1596",0,4,6
"1597",1,42,1
"1598",0,17,6
"1599",0,6,6
"1600",0,36,4
"1601",0,27,5
"1602",0,45,5
"1603",1,40,4
"1604",0,39,6
"1605",0,50,6
"1606",0,18,6
"1607",0,53,6
"1608",1,5,1
"1609",1,39,4
"1610",1,47,6
"1611",1,37,3
"1612",0,6,1
"1613",1,39,5
"1614",0,6,6
"1615",1,49,6
"1616",1,48,2
"1617",0,42,6
"1618",1,53,3
"1619",0,33,2
"1620",1,18,5
"1621",1,45,2
"1622",0,21,4
"1623",0,30,4
"1624",0,37,5
"1625",0,42,4
"1626",1,12,2
"1627",1,6,6
"1628",1,45,1
"1629",0,12,6
"1630",1,1,5
"1631",1,17,1
"1632",0,4,6
"1633",1,34,2
"1634",0,15,4
"1635",0,12,5
"1636",0,48,2
"1637",1,32,5
"1638",0,19,5
"1639",1,4,6
"1640",0,42,6
"1641",0,53,6
"1642",0,6,6
"1643",0,36,2
"1644",1,48,4
"1645",0,17,5
"1646",0,6,5
"1647",0,36,5
"1648",0,40,4
"1649",0,6,6
"1650",1,8,3
"1651",0,26,6
"1652",1,47,1
"1653",0,24,5
"1654",1,6,5
"1655",0,15,6
"1656",1,45,2
"1657",0,39,6
"1658",1,26,5
"1659",1,37,2
"1660",0,55,6
"1661",1,32,5
"1662",1,19,5
"1663",0,36,2
"1664",0,39,2
"1665",0,26,6
"1666",0,17,5
"1667",0,51,5
"1668",0,53,5
"1669",1,6,1
"1670",0,34,4
"1671",0,26,1
"1672",1,48,6
"1673",1,44,2
"1674",0,4,5
"1675",0,17,6
"1676",0,4,1
"1677",1,41,1
"1678",0,55,3
"1679",0,25,4
"1680",0,12,5
"1681",1,53,2
"1682",0,19,2
"1683",1,41,5
"1684",0,39,2
"1685",0,17,6
"1686",1,26,1
"1687",0,6,5
"1688",0,12,6
"1689",0,12,4
"1690",1,13,2
"1691",0,51,6
"1692",0,6,5
"1693",0,54,6
"1694",0,27,4
"1695",1,6,2
"1696",1,6,2
"1697",0,13,4
"1698",1,45,2
"1699",1,47,5
"1700",0,42,2
"1701",0,34,6
"1702",1,1,6
"1703",1,51,6
"1704",1,6,6
"1705",0,5,4
"1706",1,19,6
"1707",0,36,4
"1708",0,40,6
"1709",1,37,2
"1710",1,37,2
"1711",0,4,6
"1712",0,46,3
"1713",0,53,6
"1714",0,6,2
"1715",0,25,2
"1716",0,6,6
"1717",0,41,6
"1718",1,48,2
"1719",0,37,6
"1720",0,53,1
"1721",1,25,6
"1722",0,13,4
"1723",1,26,5
"1724",0,6,5
"1725",0,42,2
"1726",0,35,5
"1727",1,18,5
"1728",0,53,5
"1729",0,48,6
"1730",0,53,6
"1731",0,6,6
"1732",0,12,6
"1733",0,53,5
"1734",0,48,5
"1735",0,5,2
"1736",0,42,1
"1737",0,24,2
"1738",0,34,2
"1739",0,17,4
"1740",0,12,2
"1741",1,37,2
"1742",0,37,6
"1743",0,8,2
"1744",1,28,2
"1745",0,48,5
"1746",1,6,3
"1747",0,4,6
"1748",0,12,6
"1749",0,42,2
"1750",1,41,5
"1751",0,4,6
"1752",0,36,6
"1753",0,12,6
"1754",1,49,5
"1755",0,42,5
"1756",1,12,3
"1757",0,37,6
"1758",1,12,4
"1759",0,12,5
"1760",0,31,4
"1761",0,17,4
"1762",0,4,6
"1763",0,6,6
"1764",0,6,1
"1765",1,55,5
"1766",0,41,2
"1767",1,53,2
"1768",0,6,6
"1769",1,34,3
"1770",0,37,7
"1771",1,45,1
"1772",1,41,2
"1773",1,12,2
"1774",1,55,3
"1775",1,42,1
"1776",1,17,1
"1777",0,23,6
"1778",1,48,2
"1779",1,10,1
"1780",1,42,6
"1781",0,12,4
"1782",0,4,6
"1783",0,6,5
"1784",0,34,2
"1785",1,45,1
"1786",0,51,6
"1787",0,12,5
"1788",1,37,1
"1789",1,6,3
"1790",0,6,3
"1791",0,4,6
"1792",1,54,5
"1793",1,18,5
"1794",1,55,2
"1795",0,6,2
"1796",1,31,1
"1797",0,39,6
"1798",0,12,1
"1799",0,35,6
"1800",1,13,2
"1801",0,42,4
"1802",1,6,6
"1803",1,51,2
"1804",0,6,5
"1805",0,20,5
"1806",1,21,4
"1807",0,17,6
"1808",1,20,4
"1809",0,29,5
"1810",0,39,6
"1811",0,17,5
"1812",0,36,6
"1813",0,6,6
"1814",0,10,4
"1815",0,6,6
"1816",1,47,2
"1817",0,37,6
"1818",0,33,6
"1819",0,42,6
"1820",1,26,5
"1821",0,36,6
"1822",0,33,6
"1823",0,12,6
"1824",1,8,1
"1825",1,8,2
"1826",0,53,6
"1827",0,25,5
"1828",0,17,6
"1829",0,19,5
"1830",0,29,6
"1831",0,36,5
"1832",0,42,3
"1833",1,8,2
"1834",0,39,6
"1835",0,41,6
"1836",0,42,2
"1837",1,37,1
"1838",0,4,6
"1839",0,24,5
"1840",0,6,6
"1841",0,39,2
"1842",0,25,6
"1843",0,53,1
"1844",0,6,5
"1845",0,46,5
"1846",0,6,5
"1847",1,19,4
"1848",0,53,6
"1849",1,19,1
"1850",0,18,5
"1851",0,12,5
"1852",0,39,3
"1853",0,40,2
"1854",1,24,5
"1855",1,33,4
"1856",0,25,6
"1857",0,39,7
"1858",1,19,4
"1859",0,18,6
"1860",0,36,6
"1861",0,32,6
"1862",0,6,6
"1863",0,8,6
"1864",0,39,5
"1865",0,42,6
"1866",0,49,1
"1867",1,22,4
"1868",1,24,2
"1869",1,17,1
"1870",1,39,7
"1871",0,6,6
"1872",0,37,1
"1873",1,33,2
"1874",0,39,5
"1875",0,53,5
"1876",0,37,2
"1877",0,8,6
"1878",1,39,5
"1879",0,6,6
"1880",0,53,6
"1881",0,36,1
"1882",0,53,6
"1883",0,55,6
"1884",0,48,5
"1885",0,29,3
"1886",0,5,4
"1887",1,18,4
"1888",0,12,6
"1889",0,24,6
"1890",1,42,6
"1891",0,32,6
"1892",0,26,5
"1893",0,2,3
"1894",0,25,3
"1895",0,9,2
"1896",0,25,4
"1897",0,17,3
"1898",0,48,2
"1899",0,47,3
"1900",1,48,1
"1901",0,48,1
"1902",1,40,2
"1903",0,13,6
"1904",1,17,6
"1905",0,12,5
"1906",0,48,6
"1907",0,47,6
"1908",0,42,5
"1909",0,13,6
"1910",0,51,6
"1911",0,32,5
"1912",0,12,6
"1913",0,23,3
"1914",0,47,7
"1915",1,6,5
"1916",0,6,2
"1917",0,9,5
"1918",0,4,6
"1919",0,23,4
"1920",0,48,4
"1921",1,20,2
"1922",0,54,5
"1923",0,51,5
"1924",0,17,5
"1925",0,37,5
"1926",0,6,3
"1927",0,48,2
"1928",0,20,2
"1929",0,12,6
"1930",0,12,5
"1931",0,36,3
"1932",0,12,5
"1933",0,35,4
"1934",0,42,6
"1935",0,4,6
"1936",0,10,6
"1937",0,12,6
"1938",0,33,5
"1939",0,17,3
"1940",0,17,6
"1941",0,36,6
"1942",0,32,4
"1943",0,55,6
"1944",0,34,5
"1945",0,41,6
"1946",0,42,6
"1947",0,34,6
"1948",0,6,6
"1949",0,6,6
"1950",1,54,4
"1951",0,6,5
"1952",0,6,5
"1953",0,25,4
"1954",1,24,5
"1955",1,55,5
"1956",0,39,6
"1957",1,13,5
"1958",1,55,6
"1959",0,33,5
"1960",0,17,6
"1961",0,4,5
"1962",1,39,6
"1963",0,32,5
"1964",1,5,5
"1965",0,8,6
"1966",1,21,2
"1967",0,12,2
"1968",0,34,2
"1969",0,21,4
"1970",0,42,5
"1971",0,48,3
"1972",0,36,6
"1973",1,21,2
"1974",0,13,6
"1975",0,26,1
"1976",0,45,6
"1977",1,13,1
"1978",0,4,1
"1979",0,6,6
"1980",1,9,3
"1981",0,20,5
"1982",0,19,3
"1983",1,27,5
"1984",0,56,6
"1985",1,22,6
"1986",0,25,5
"1987",0,29,6
"1988",0,39,4
"1989",0,50,6
"1990",0,6,6
"1991",1,53,5
"1992",1,53,3
"1993",0,42,6
"1994",0,27,2
"1995",1,6,6
"1996",1,45,1
"1997",0,39,1
"1998",1,6,5
"1999",0,12,5
"2000",0,55,4
"2001",1,1,3
"2002",0,48,6
"2003",0,36,5
"2004",1,32,5
"2005",1,37,1
"2006",0,39,6
"2007",0,27,4
"2008",0,37,4
"2009",0,13,6
"2010",0,13,4
"2011",0,32,2
"2012",1,6,5
"2013",0,53,5
"2014",0,19,2
"2015",0,9,2
"2016",1,21,2
"2017",0,36,5
"2018",1,53,2
"2019",0,12,5
"2020",0,17,2
"2021",1,55,2
"2022",0,4,2
"2023",0,42,4
"2024",0,18,4
"2025",0,8,1
"2026",1,51,4
"2027",1,17,6
"2028",0,36,5
"2029",1,20,2
"2030",0,25,5
"2031",0,32,1
"2032",0,4,2
"2033",0,41,2
"2034",0,24,4
"2035",1,39,1
"2036",0,29,6
"2037",0,54,2
"2038",0,42,2
"2039",0,34,5
"2040",1,13,1
"2041",1,47,2
"2042",1,37,2
"2043",0,36,6
"2044",0,55,2
"2045",0,32,3
"2046",0,30,5
"2047",0,12,2
"2048",1,30,5
"2049",0,53,6
"2050",0,6,2
"2051",0,53,3
"2052",0,50,6
"2053",0,42,5
"2054",1,37,3
"2055",0,36,6
"2056",1,37,1
"2057",0,26,6
"2058",0,12,5
"2059",0,45,4
"2060",0,12,6
"2061",0,12,6
"2062",1,48,5
"2063",1,53,3
"2064",1,13,3
"2065",0,26,5
"2066",0,48,4
"2067",1,12,1
"2068",1,21,4
"2069",0,24,3
"2070",1,51,2
"2071",0,36,6
"2072",1,29,2
"2073",0,49,6
"2074",0,48,2
"2075",0,36,2
"2076",1,26,2
"2077",0,10,4
"2078",0,8,6
"2079",1,54,1
"2080",1,55,5
"2081",1,28,1
"2082",0,17,6
"2083",1,42,2
"2084",0,12,6
"2085",0,12,6
"2086",0,12,5
"2087",0,12,5
"2088",0,5,5
"2089",0,8,6
"2090",0,51,6
"2091",1,23,1
"2092",1,21,1
"2093",1,51,1
"2094",0,12,4
"2095",1,6,1
"2096",0,42,4
"2097",1,48,4
"2098",0,33,5
"2099",0,39,2
"2100",0,37,5
"2101",0,51,6
"2102",1,54,2
"2103",1,40,4
"2104",1,32,6
"2105",0,53,6
"2106",0,49,5
"2107",0,36,5
"2108",0,36,6
"2109",0,18,6
"2110",0,12,3
"2111",1,51,5
"2112",1,37,7
"2113",1,16,6
"2114",0,39,3
"2115",0,41,2
"2116",0,54,5
"2117",1,37,5
"2118",0,26,5
"2119",1,34,2
"2120",1,6,1
"2121",0,6,6
"2122",0,27,2
"2123",0,51,2
"2124",0,51,2
"2125",0,12,6
"2126",1,12,6
"2127",0,19,2
"2128",0,41,5
"2129",0,48,6
"2130",1,21,5
"2131",1,53,1
"2132",0,51,4
"2133",0,26,3
"2134",0,24,6
"2135",0,6,4
"2136",0,37,5
"2137",0,18,7
"2138",0,53,6
"2139",0,9,4
"2140",0,33,5
"2141",0,36,6
"2142",1,29,2
"2143",0,16,6
"2144",0,53,3
"2145",1,10,4
"2146",0,39,3
"2147",1,8,2
"2148",0,12,5
"2149",0,12,2
"2150",0,48,2
"2151",0,39,3
"2152",0,48,6
"2153",0,25,6
"2154",1,47,4
"2155",0,35,5
"2156",1,21,5
"2157",0,42,6
"2158",1,5,5
"2159",0,19,6
"2160",0,18,6
"2161",1,48,2
"2162",0,18,6
"2163",0,41,6
"2164",1,26,2
"2165",1,19,5
"2166",1,45,2
"2167",0,22,1
"2168",0,53,6
"2169",0,53,5
"2170",0,25,6
"2171",0,48,5
"2172",0,16,2
"2173",0,12,4
"2174",0,4,6
"2175",0,4,6
"2176",0,34,1
"2177",0,15,6
"2178",0,13,4
"2179",0,42,5
"2180",0,53,6
"2181",0,32,6
"2182",0,12,4
"2183",1,13,6
"2184",0,12,6
"2185",0,37,5
"2186",1,39,2
"2187",0,42,3
"2188",0,6,6
"2189",0,26,5
"2190",0,37,6
"2191",0,44,2
"2192",0,24,5
"2193",0,48,5
"2194",0,36,1
"2195",1,26,6
"2196",0,48,1
"2197",0,6,5
"2198",0,48,5
"2199",0,37,6
"2200",1,41,4
"2201",0,6,6
"2202",0,12,6
"2203",0,48,2
"2204",1,55,1
"2205",0,51,4
"2206",1,20,5
"2207",1,25,5
"2208",1,4,2
"2209",0,42,4
"2210",0,44,2
"2211",0,4,6
"2212",0,12,5
"2213",0,26,3
"2214",0,26,6
"2215",0,17,6
"2216",0,47,5
"2217",0,34,6
"2218",1,45,3
"2219",0,48,3
"2220",0,12,6
"2221",0,13,5
"2222",0,39,3
"2223",1,12,6
"2224",1,54,2
"2225",0,48,5
"2226",1,4,7
"2227",0,29,5
"2228",0,37,4
"2229",1,29,2
"2230",1,25,2
"2231",0,56,1
"2232",1,29,5
"2233",0,49,5
"2234",0,6,3
"2235",0,8,4
"2236",0,17,5
"2237",0,13,2
"2238",1,13,5
"2239",0,36,6
"2240",0,22,6
"2241",0,37,5
"2242",0,4,4
"2243",0,28,6
"2244",1,12,5
"2245",0,36,1
"2246",0,29,2
"2247",0,2,4
"2248",1,15,2
"2249",1,12,5
"2250",1,1,5
"2251",1,13,6
"2252",1,13,3
"2253",0,17,6
"2254",0,12,6
"2255",0,25,5
"2256",1,34,2
"2257",0,17,5
"2258",0,42,6
"2259",1,53,5
"2260",0,26,6
"2261",0,5,5
"2262",0,25,2
"2263",0,8,6
"2264",1,17,2
"2265",0,6,5
"2266",0,9,1
"2267",1,17,2
"2268",0,6,6
"2269",1,18,2
"2270",1,18,4
"2271",0,48,1
"2272",1,36,5
"2273",0,48,4
"2274",0,42,1
"2275",0,13,6
"2276",1,45,5
"2277",1,42,6
"2278",0,39,5
"2279",1,45,2
"2280",0,42,4
"2281",0,54,6
"2282",0,17,6
"2283",1,29,3
"2284",1,40,2
"2285",0,48,3
"2286",0,25,6
"2287",0,22,6
"2288",0,12,4
"2289",0,12,6
"2290",0,8,6
"2291",0,37,3
"2292",0,4,5
"2293",0,27,3
"2294",0,12,6
"2295",1,2,2
"2296",0,51,5
"2297",0,26,4
"2298",0,17,5
"2299",1,37,5
"2300",0,51,1
"2301",0,41,4
"2302",0,39,6
"2303",1,29,5
"2304",1,1,3
"2305",1,6,2
"2306",0,12,5
"2307",1,13,2
"2308",1,39,5
"2309",1,47,6
"2310",1,21,1
"2311",1,35,5
"2312",1,9,2
"2313",1,47,4
"2314",0,12,6
"2315",1,51,2
"2316",0,6,6
"2317",0,36,6
"2318",0,26,6
"2319",1,8,1
"2320",0,4,6
"2321",0,24,4
"2322",1,55,2
"2323",1,1,1
"2324",1,39,2
"2325",0,39,4
"2326",0,29,6
"2327",0,6,5
"2328",0,47,1
"2329",0,18,5
"2330",0,39,2
"2331",0,42,2
"2332",0,36,6
"2333",1,12,3
"2334",0,42,4
"2335",0,18,2
"2336",0,34,4
"2337",0,25,6
"2338",0,34,4
"2339",0,6,2
"2340",0,49,6
"2341",0,12,3
"2342",0,34,2
"2343",1,24,6
"2344",0,25,6
"2345",0,8,6
"2346",1,27,2
"2347",0,53,6
"2348",0,51,6
"2349",0,34,5
"2350",0,12,6
"2351",0,47,1
"2352",0,55,5
"2353",0,8,6
"2354",0,35,4
"2355",0,39,4
"2356",0,6,4
"2357",0,12,4
"2358",0,48,2
"2359",0,25,6
"2360",1,39,4
"2361",0,6,5
"2362",0,39,5
"2363",0,41,6
"2364",1,13,3
"2365",1,17,4
"2366",0,8,6
"2367",0,37,6
"2368",0,39,2
"2369",1,6,6
"2370",1,53,2
"2371",0,19,3
"2372",0,16,6
"2373",0,53,4
"2374",0,17,6
"2375",0,53,6
"2376",0,8,3
"2377",0,19,2
"2378",1,36,5
"2379",1,42,5
"2380",0,8,6
"2381",0,36,5
"2382",0,37,6
"2383",0,30,6
"2384",0,55,4
"2385",0,29,6
"2386",0,9,6
"2387",0,4,5
"2388",0,25,5
"2389",0,35,3
"2390",0,6,6
"2391",0,4,2
"2392",0,37,2
"2393",1,47,3
"2394",0,51,5
"2395",1,39,2
"2396",0,36,6
"2397",0,47,6
"2398",0,17,4
"2399",0,39,6
"2400",0,26,2
"2401",0,27,6
"2402",0,48,4
"2403",0,45,6
"2404",0,39,3
"2405",0,17,2
"2406",0,42,3
"2407",1,47,5
"2408",0,53,4
"2409",1,13,5
"2410",1,13,6
"2411",1,39,2
"2412",0,48,5
"2413",0,45,3
"2414",0,8,2
"2415",0,6,5
"2416",0,25,6
"2417",0,42,2
"2418",0,48,5
"2419",1,5,2
"2420",0,42,6
"2421",0,6,6
"2422",1,35,2
"2423",0,18,6
"2424",0,39,5
"2425",0,19,6
"2426",0,6,6
"2427",0,42,6
"2428",0,26,5
"2429",0,6,6
"2430",1,12,4
"2431",0,6,2
"2432",0,53,5
"2433",0,51,2
"2434",1,34,1
"2435",0,42,3
"2436",0,5,5
"2437",0,53,2
"2438",0,48,6
"2439",0,36,2
"2440",0,24,1
"2441",0,53,5
"2442",1,47,1
"2443",0,4,5
"2444",1,5,2
"2445",0,6,6
"2446",0,26,6
"2447",0,34,6
"2448",0,31,3
"2449",0,37,2
"2450",0,36,4
"2451",0,36,6
"2452",0,42,6
"2453",0,41,6
"2454",1,48,2
"2455",0,26,5
"2456",1,28,1
"2457",1,36,3
"2458",0,36,5
"2459",1,13,2
"2460",0,12,2
"2461",1,47,4
"2462",0,18,3
"2463",0,42,6
"2464",1,36,4
"2465",0,38,6
"2466",0,12,5
"2467",0,48,6
"2468",1,41,1
"2469",0,24,6
"2470",1,39,2
"2471",0,4,6
"2472",0,26,5
"2473",0,48,4
"2474",0,48,5
"2475",0,51,5
"2476",1,2,5
"2477",1,15,6
"2478",1,4,2
"2479",1,48,5
"2480",0,39,6
"2481",1,53,2
"2482",0,37,6
"2483",0,26,6
"2484",0,13,6
"2485",1,48,1
"2486",0,24,4
"2487",0,36,5
"2488",1,51,1
"2489",0,49,5
"2490",1,32,3
"2491",0,41,6
"2492",0,51,2
"2493",1,40,5
"2494",0,39,2
"2495",1,40,2
"2496",1,27,2
"2497",0,13,3
"2498",0,2,5
"2499",0,53,2
"2500",0,33,6
"2501",0,27,4
"2502",0,39,6
"2503",0,32,6
"2504",0,4,1
"2505",0,47,6
"2506",0,44,4
"2507",0,41,5
"2508",0,17,6
"2509",1,51,1
"2510",0,42,2
"2511",1,19,5
"2512",1,12,2
"2513",0,12,6
"2514",0,36,3
"2515",0,39,6
"2516",1,17,5
"2517",1,27,5
"2518",1,36,5
"2519",1,41,1
"2520",1,4,5
"2521",0,39,4
"2522",1,16,5
"2523",0,12,5
"2524",0,13,5
"2525",0,22,5
"2526",1,48,5
"2527",0,32,5
"2528",0,12,1
"2529",1,53,2
"2530",0,53,5
"2531",1,51,2
"2532",0,9,6
"2533",0,6,6
"2534",1,12,6
"2535",0,26,2
"2536",0,26,6
"2537",1,12,3
"2538",0,8,5
"2539",0,48,6
"2540",0,23,5
"2541",0,2,6
"2542",0,48,2
"2543",0,12,6
"2544",0,15,6
"2545",0,16,4
"2546",0,55,2
"2547",0,12,6
"2548",0,48,2
"2549",0,18,4
"2550",0,12,5
"2551",0,12,6
"2552",1,39,1
"2553",0,36,5
"2554",0,12,2
"2555",0,33,6
"2556",0,45,5
"2557",0,17,2
"2558",0,12,3
"2559",0,18,2
"2560",0,27,4
"2561",0,49,6
"2562",0,4,5
"2563",0,12,4
"2564",0,24,4
"2565",0,37,6
"2566",0,19,2
"2567",0,44,1
"2568",0,37,5
"2569",0,39,2
"2570",0,1,2
"2571",0,24,2
"2572",1,12,2
"2573",0,41,4
"2574",0,29,6
"2575",0,4,6
"2576",0,25,6
"2577",0,40,2
"2578",0,6,5
"2579",0,49,3
"2580",1,23,5
"2581",1,29,3
"2582",1,48,3
"2583",1,45,5
"2584",0,48,4
"2585",0,25,4
"2586",0,39,1
"2587",0,37,6
"2588",0,55,2
"2589",0,25,6
"2590",0,5,5
"2591",1,13,5
"2592",1,42,1
"2593",1,12,1
"2594",1,37,1
"2595",1,27,3
"2596",0,29,5
"2597",0,12,5
"2598",0,53,4
"2599",1,36,6
"2600",0,6,5
"2601",0,48,2
"2602",0,40,6
"2603",0,8,6
"2604",0,49,6
"2605",1,37,2
"2606",0,53,6
"2607",0,32,5
"2608",1,32,6
"2609",0,13,6
"2610",1,22,5
"2611",0,53,4
"2612",0,22,6
"2613",1,34,2
"2614",0,36,5
"2615",1,1,5
"2616",0,13,6
"2617",0,36,6
"2618",1,51,2
"2619",1,20,3
"2620",0,31,6
"2621",0,48,2
"2622",0,51,5
"2623",0,20,5
"2624",1,48,2
"2625",0,51,5
"2626",1,39,1
"2627",0,25,6
"2628",1,6,7
"2629",0,6,5
"2630",1,42,2
"2631",0,36,6
"2632",0,34,5
"2633",1,37,1
"2634",1,6,6
"2635",0,29,5
"2636",0,36,5
"2637",0,9,2
"2638",0,34,2
"2639",1,22,1
"2640",1,18,1
"2641",0,17,6
"2642",0,42,4
"2643",0,12,6
"2644",0,34,2
"2645",0,51,6
"2646",0,38,2
"2647",0,18,2
"2648",0,51,3
"2649",1,42,5
"2650",1,48,2
"2651",0,8,6
"2652",0,48,6
"2653",0,26,6
"2654",1,48,5
"2655",1,35,1
"2656",0,16,6
"2657",0,26,6
"2658",0,26,2
"2659",0,4,4
"2660",0,41,6
"2661",0,51,4
"2662",0,18,5
"2663",0,25,2
"2664",0,12,4
"2665",0,25,5
"2666",0,4,2
"2667",0,42,1
"2668",0,41,6
"2669",0,11,4
"2670",0,6,6
"2671",0,34,6
"2672",0,20,6
"2673",0,12,6
"2674",0,12,1
"2675",1,36,5
"2676",0,48,5
"2677",0,48,5
"2678",1,51,5
"2679",0,12,2
"2680",0,36,6
"2681",1,12,6
"2682",0,55,6
"2683",0,36,2
"2684",0,25,6
"2685",0,44,3
"2686",0,6,5
"2687",0,27,2
"2688",0,36,2
"2689",0,9,4
"2690",0,9,6
"2691",1,39,5
"2692",0,55,6
"2693",0,26,2
"2694",0,22,6
"2695",0,29,6
"2696",0,26,4
"2697",0,42,2
"2698",0,17,3
"2699",0,21,4
"2700",0,34,1
"2701",1,21,2
"2702",0,36,6
"2703",0,39,5
"2704",0,26,6
"2705",0,34,3
"2706",0,31,6
"2707",1,5,7
"2708",0,48,5
"2709",1,48,2
"2710",0,36,6
"2711",0,36,6
"2712",0,36,2
"2713",0,6,5
"2714",0,45,2
"2715",0,4,6
"2716",0,36,5
"2717",0,6,6
"2718",0,37,5
"2719",1,19,5
"2720",0,42,5
"2721",1,33,2
"2722",1,37,4
"2723",0,9,6
"2724",0,12,2
"2725",0,12,2
"2726",0,12,4
"2727",1,13,4
"2728",0,36,6
"2729",0,48,5
"2730",0,30,2
"2731",0,12,3
"2732",0,48,4
"2733",0,6,4
"2734",0,42,3
"2735",0,45,3
"2736",0,36,2
"2737",0,46,6
"2738",0,8,6
"2739",1,26,5
"2740",1,1,1
"2741",0,42,3
"2742",0,12,5
"2743",0,17,6
"2744",0,42,6
"2745",0,8,2
"2746",0,12,5
"2747",0,26,4
"2748",0,37,6
"2749",0,6,6
"2750",0,35,6
"2751",0,36,2
"2752",0,25,6
"2753",0,12,5
"2754",0,18,6
"2755",0,12,6
"2756",0,47,5
"2757",0,12,4
"2758",1,12,6
"2759",0,19,1
"2760",0,4,2
"2761",0,6,6
"2762",0,12,4
"2763",0,12,6
"2764",0,53,6
"2765",1,48,2
"2766",0,53,6
"2767",0,8,5
"2768",0,28,5
"2769",1,24,4
"2770",0,12,6
"2771",0,4,5
"2772",0,47,5
"2773",0,17,5
"2774",0,26,5
"2775",0,37,6
"2776",1,6,3
"2777",0,24,6
"2778",1,6,6
"2779",0,34,6
"2780",0,36,6
"2781",1,35,1
"2782",0,50,6
"2783",0,5,2
"2784",1,36,4
"2785",1,12,6
"2786",1,12,1
"2787",0,29,6
"2788",0,39,4
"2789",0,6,6
"2790",0,36,4
"2791",1,8,4
"2792",0,32,6
"2793",0,42,6
"2794",1,19,2
"2795",1,47,3
"2796",0,24,6
"2797",0,13,2
"2798",0,42,7
"2799",1,22,1
"2800",0,36,1
"2801",0,24,6
"2802",0,6,2
"2803",1,42,5
"2804",0,25,2
"2805",0,4,2
"2806",0,36,5
"2807",0,39,6
"2808",0,36,2
"2809",0,34,4
"2810",0,29,3
"2811",1,34,5
"2812",0,4,4
"2813",0,37,2
"2814",0,6,6
"2815",0,6,5
"2816",1,12,4
"2817",0,48,6
"2818",0,9,4
"2819",0,12,6
"2820",0,6,5
"2821",0,55,3
"2822",0,34,5
"2823",0,39,6
"2824",0,49,6
"2825",1,17,4
"2826",1,51,4
"2827",0,23,5
"2828",1,6,4
"2829",0,37,5
"2830",1,13,6
"2831",0,8,6
"2832",0,41,3
"2833",1,5,4
"2834",0,48,6
"2835",0,16,5
"2836",0,17,5
"2837",0,15,6
"2838",0,5,2
"2839",0,13,6
"2840",0,41,6
"2841",0,54,6
"2842",0,37,6
"2843",0,37,4
"2844",0,20,5
"2845",0,5,6
"2846",0,42,5
"2847",0,50,6
"2848",1,47,4
"2849",0,47,6
"2850",0,4,5
"2851",1,37,6
"2852",0,34,6
"2853",0,36,5
"2854",1,31,4
"2855",0,42,2
"2856",0,17,5
"2857",1,6,3
"2858",1,17,1
"2859",1,12,3
"2860",0,6,6
"2861",0,8,5
"2862",0,42,5
"2863",1,6,5
"2864",0,6,5
"2865",0,22,5
"2866",0,26,6
"2867",1,35,5
"2868",0,21,6
"2869",0,36,5
"2870",0,10,2
"2871",1,25,6
"2872",1,48,5
"2873",1,41,2
"2874",0,6,5
"2875",0,25,5
"2876",0,9,6
"2877",0,12,6
"2878",0,42,2
"2879",0,13,6
"2880",0,48,6
"2881",0,48,6
"2882",0,26,5
"2883",0,37,2
"2884",0,8,5
"2885",0,55,3
